DateTime,Amount of Rainfall,Code
29/8/2020 8:00,2,538
29/8/2020 11:00,1,538
29/8/2020 14:00,16,538
29/8/2020 17:00,2,538
29/8/2020 20:00,6,538
29/8/2020 23:00,16,538
30/8/2020 2:00,2,538
30/8/2020 5:00,2,538
30/8/2020 8:00,14,538
30/8/2020 11:00,0,538
30/8/2020 14:00,0,538
30/8/2020 17:00,12,538
30/8/2020 20:00,0,538
30/8/2020 23:00,2,538
31/8/2020 2:00,2,538
31/8/2020 5:00,2,538
31/8/2020 8:00,4,538
31/8/2020 11:00,2,538
31/8/2020 14:00,2,538
31/8/2020 17:00,7,538
31/8/2020 20:00,1,538
31/8/2020 23:00,3,538
8/1/2020 2:00,2,531
8/1/2020 5:00,2,531
8/1/2020 8:00,0,531
8/1/2020 11:00,4,531
8/1/2020 14:00,2,531
8/1/2020 17:00,14,531
8/1/2020 20:00,0,531
8/1/2020 23:00,0,531
8/2/2020 2:00,12,531
8/2/2020 5:00,0,531
8/2/2020 8:00,2,531
8/2/2020 11:00,2,531
8/2/2020 14:00,2,531
8/2/2020 17:00,4,531
8/2/2020 20:00,2,531
8/2/2020 23:00,2,531
8/3/2020 2:00,7,531
8/3/2020 5:00,1,531
8/3/2020 8:00,3,531
8/3/2020 11:00,2,531
8/3/2020 14:00,2,531
8/3/2020 17:00,0,531
8/3/2020 20:00,4,531
8/3/2020 23:00,2,531
8/4/2020 2:00,14,531
8/4/2020 5:00,0,531
8/4/2020 8:00,0,531
8/4/2020 11:00,12,531
8/4/2020 14:00,0,531
8/4/2020 17:00,2,531
8/4/2020 20:00,1,531
8/4/2020 23:00,0,531
8/5/2020 2:00,0,531
8/5/2020 5:00,1,531
8/5/2020 8:00,0,531
8/5/2020 11:00,0,531
8/5/2020 14:00,1,531
8/5/2020 17:00,0,531
8/5/2020 20:00,18,531
8/5/2020 23:00,7,531
8/6/2020 2:00,1,531
8/6/2020 5:00,0,531
8/6/2020 8:00,6,531
8/6/2020 11:00,1,531
8/6/2020 14:00,1,531
8/6/2020 17:00,5,531
8/6/2020 20:00,10,531
8/6/2020 23:00,1,531
8/7/2020 2:00,2,531
8/7/2020 5:00,3,531
8/7/2020 8:00,51,531
8/7/2020 11:00,44,531
8/7/2020 14:00,0,531
8/7/2020 17:00,21,531
8/7/2020 20:00,0,531
8/7/2020 23:00,1,531
8/8/2020 2:00,1,531
8/8/2020 5:00,0,531
8/8/2020 8:00,0,531
8/8/2020 11:00,16,531
8/8/2020 14:00,7,531
8/8/2020 17:00,2,531
8/8/2020 20:00,6,531
8/8/2020 23:00,5,531
8/9/2020 2:00,2,531
8/9/2020 5:00,2,531
8/9/2020 8:00,18,531
8/9/2020 11:00,7,531
8/9/2020 14:00,1,531
8/9/2020 17:00,0,531
8/9/2020 20:00,6,531
8/9/2020 23:00,1,531
8/10/2020 2:00,1,531
8/10/2020 5:00,5,531
8/10/2020 8:00,10,531
8/10/2020 11:00,1,531
8/10/2020 14:00,2,531
8/10/2020 17:00,3,531
8/10/2020 20:00,51,531
8/10/2020 23:00,44,531
8/11/2020 2:00,0,531
8/11/2020 5:00,21,531
8/11/2020 8:00,0,531
8/11/2020 11:00,1,531
8/11/2020 14:00,1,531
8/11/2020 17:00,0,531
8/11/2020 20:00,0,531
8/11/2020 23:00,16,531
8/12/2020 2:00,7,531
8/12/2020 5:00,2,531
8/12/2020 8:00,6,531
8/12/2020 11:00,5,531
8/12/2020 14:00,2,531
8/12/2020 17:00,2,531
8/12/2020 20:00,18,531
8/12/2020 23:00,7,531
13/8/2020 2:00,1,531
13/8/2020 5:00,0,531
13/8/2020 8:00,6,531
13/8/2020 11:00,1,531
13/8/2020 14:00,1,531
13/8/2020 17:00,5,531
13/8/2020 20:00,10,531
13/8/2020 23:00,1,531
14/8/2020 2:00,2,531
14/8/2020 5:00,3,531
14/8/2020 8:00,51,531
14/8/2020 11:00,44,531
14/8/2020 14:00,4,531
14/8/2020 17:00,0,531
14/8/2020 20:00,2,531
14/8/2020 23:00,4,531
15/8/2020 2:00,3,531
15/8/2020 5:00,1,531
15/8/2020 8:00,4,531
15/8/2020 11:00,2,531
15/8/2020 14:00,6,531
15/8/2020 17:00,5,531
15/8/2020 20:00,5,531
15/8/2020 23:00,0,531
16/8/2020 2:00,3,531
16/8/2020 5:00,7,531
16/8/2020 8:00,2,531
16/8/2020 11:00,2,531
16/8/2020 14:00,1,531
16/8/2020 17:00,3,531
16/8/2020 20:00,2,531
16/8/2020 23:00,4,531
17/8/2020 2:00,0,531
17/8/2020 5:00,2,531
17/8/2020 8:00,4,531
17/8/2020 11:00,3,531
17/8/2020 14:00,1,531
17/8/2020 17:00,4,531
17/8/2020 20:00,2,531
17/8/2020 23:00,6,531
18/8/2020 2:00,5,531
18/8/2020 5:00,5,531
18/8/2020 8:00,0,531
18/8/2020 11:00,3,531
18/8/2020 14:00,7,531
18/8/2020 17:00,2,531
18/8/2020 20:00,2,531
18/8/2020 23:00,1,531
19/8/2020 2:00,3,531
19/8/2020 5:00,2,531
19/8/2020 8:00,4,531
19/8/2020 11:00,0,531
19/8/2020 14:00,2,531
19/8/2020 17:00,4,531
19/8/2020 20:00,3,531
19/8/2020 23:00,1,531
20/8/2020 2:00,2,531
20/8/2020 5:00,1,531
20/8/2020 8:00,2,531
20/8/2020 11:00,26,531
20/8/2020 14:00,2,531
20/8/2020 17:00,3,531
20/8/2020 20:00,2,531
20/8/2020 23:00,2,531
21/8/2020 2:00,6,531
21/8/2020 5:00,10,531
21/8/2020 8:00,3,531
21/8/2020 11:00,2,531
21/8/2020 14:00,4,531
21/8/2020 17:00,2,531
21/8/2020 20:00,8,531
21/8/2020 23:00,5,531
22/8/2020 2:00,2,531
22/8/2020 5:00,1,531
22/8/2020 8:00,2,531
22/8/2020 11:00,26,531
22/8/2020 14:00,2,531
22/8/2020 17:00,3,531
22/8/2020 20:00,2,531
22/8/2020 23:00,2,531
23/8/2020 2:00,6,531
23/8/2020 5:00,10,531
23/8/2020 8:00,3,531
23/8/2020 11:00,2,531
23/8/2020 14:00,4,531
23/8/2020 17:00,2,531
23/8/2020 20:00,8,531
23/8/2020 23:00,5,531
24/8/2020 2:00,2,531
24/8/2020 5:00,1,531
24/8/2020 8:00,2,531
24/8/2020 11:00,26,531
24/8/2020 14:00,2,531
24/8/2020 17:00,3,531
24/8/2020 20:00,2,531
24/8/2020 23:00,2,531
25/8/2020 2:00,6,531
25/8/2020 5:00,14,531
25/8/2020 8:00,6,531
25/8/2020 11:00,0,531
25/8/2020 14:00,6,531
25/8/2020 17:00,2,531
25/8/2020 20:00,4,531
25/8/2020 23:00,0,531
26/8/2020 2:00,0,531
26/8/2020 5:00,11,531
26/8/2020 8:00,14,531
26/8/2020 11:00,6,531
26/8/2020 14:00,0,531
26/8/2020 17:00,6,531
26/8/2020 20:00,2,531
26/8/2020 23:00,4,531
27/8/2020 2:00,0,531
27/8/2020 5:00,0,531
27/8/2020 8:00,11,531
27/8/2020 11:00,14,531
27/8/2020 14:00,6,531
27/8/2020 17:00,0,531
27/8/2020 20:00,3,531
27/8/2020 23:00,0,531
28/8/2020 2:00,2,531
28/8/2020 5:00,0,531
28/8/2020 8:00,0,531
28/8/2020 11:00,3,531
28/8/2020 14:00,1,531
28/8/2020 17:00,1,531
28/8/2020 20:00,4,531
28/8/2020 23:00,2,531
29/8/2020 2:00,6,531
29/8/2020 5:00,25,531
29/8/2020 8:00,0,531
29/8/2020 11:00,2,531
29/8/2020 14:00,3,531
29/8/2020 17:00,0,531
29/8/2020 20:00,2,531
29/8/2020 23:00,0,531
30/8/2020 2:00,0,531
30/8/2020 5:00,3,531
30/8/2020 8:00,1,531
30/8/2020 11:00,1,531
30/8/2020 14:00,4,531
30/8/2020 17:00,2,531
30/8/2020 20:00,6,531
30/8/2020 23:00,25,531
31/8/2020 2:00,0,531
31/8/2020 5:00,2,531
31/8/2020 8:00,3,531
31/8/2020 11:00,0,531
31/8/2020 14:00,2,531
31/8/2020 17:00,0,531
31/8/2020 20:00,0,531
31/8/2020 23:00,3,531
8/1/2020 2:00,1,222
8/1/2020 5:00,1,222
8/1/2020 8:00,4,222
8/1/2020 11:00,2,222
8/1/2020 14:00,0,222
8/1/2020 17:00,4,222
8/1/2020 20:00,2,222
8/1/2020 23:00,3,222
8/2/2020 2:00,4,222
8/2/2020 5:00,1,222
8/2/2020 8:00,0,222
8/2/2020 11:00,0,222
8/2/2020 14:00,2,222
8/2/2020 17:00,5,222
8/2/2020 20:00,36,222
8/2/2020 23:00,8,222
8/3/2020 2:00,4,222
8/3/2020 5:00,2,222
8/3/2020 8:00,5,222
8/3/2020 11:00,3,222
8/3/2020 14:00,0,222
8/3/2020 17:00,4,222
8/3/2020 20:00,2,222
8/3/2020 23:00,3,222
8/4/2020 2:00,4,222
8/4/2020 5:00,1,222
8/4/2020 8:00,0,222
8/4/2020 11:00,0,222
8/4/2020 14:00,2,222
8/4/2020 17:00,5,222
8/4/2020 20:00,36,222
8/4/2020 23:00,8,222
8/5/2020 2:00,4,222
8/5/2020 5:00,2,222
8/5/2020 8:00,5,222
8/5/2020 11:00,3,222
8/5/2020 14:00,0,222
8/5/2020 17:00,4,222
8/5/2020 20:00,2,222
8/5/2020 23:00,3,222
8/6/2020 2:00,4,222
8/6/2020 5:00,1,222
8/6/2020 8:00,0,222
8/6/2020 11:00,8,222
8/6/2020 14:00,3,222
8/6/2020 17:00,6,222
8/6/2020 20:00,1,222
8/6/2020 23:00,0,222
8/7/2020 2:00,8,222
8/7/2020 5:00,3,222
8/7/2020 8:00,6,222
8/7/2020 11:00,1,222
8/7/2020 14:00,0,222
8/7/2020 17:00,8,222
8/7/2020 20:00,3,222
8/7/2020 23:00,6,222
8/8/2020 2:00,1,222
8/8/2020 5:00,2,222
8/8/2020 8:00,2,222
8/8/2020 11:00,1,222
8/8/2020 14:00,2,222
8/8/2020 17:00,1,222
8/8/2020 20:00,2,222
8/8/2020 23:00,30,222
8/9/2020 2:00,7,222
8/9/2020 5:00,1,222
8/9/2020 8:00,1,222
8/9/2020 11:00,6,222
8/9/2020 14:00,1,222
8/9/2020 17:00,8,222
8/9/2020 20:00,2,222
8/9/2020 23:00,2,222
8/10/2020 2:00,1,222
8/10/2020 5:00,2,222
8/10/2020 8:00,2,222
8/10/2020 11:00,1,222
8/10/2020 14:00,2,222
8/10/2020 17:00,1,222
8/10/2020 20:00,2,222
8/10/2020 23:00,30,222
8/11/2020 2:00,7,222
8/11/2020 5:00,1,222
8/11/2020 8:00,1,222
8/11/2020 11:00,6,222
8/11/2020 14:00,1,222
8/11/2020 17:00,8,222
8/11/2020 20:00,2,222
8/11/2020 23:00,2,222
8/12/2020 2:00,1,222
8/12/2020 5:00,2,222
8/12/2020 8:00,2,222
8/12/2020 11:00,1,222
8/12/2020 14:00,2,222
8/12/2020 17:00,1,222
8/12/2020 20:00,2,222
8/12/2020 23:00,30,222
13/8/2020 2:00,7,222
13/8/2020 5:00,2,222
13/8/2020 8:00,1,222
13/8/2020 11:00,2,222
13/8/2020 14:00,4,222
13/8/2020 17:00,2,222
13/8/2020 20:00,2,222
13/8/2020 23:00,3,222
14/8/2020 2:00,2,222
14/8/2020 5:00,2,222
14/8/2020 8:00,2,222
14/8/2020 11:00,2,222
14/8/2020 14:00,1,222
14/8/2020 17:00,2,222
14/8/2020 20:00,4,222
14/8/2020 23:00,2,222
15/8/2020 2:00,2,222
15/8/2020 5:00,3,222
15/8/2020 8:00,2,222
15/8/2020 11:00,2,222
15/8/2020 14:00,2,222
15/8/2020 17:00,2,222
15/8/2020 20:00,1,222
15/8/2020 23:00,2,222
16/8/2020 2:00,4,222
16/8/2020 5:00,2,222
16/8/2020 8:00,2,222
16/8/2020 11:00,3,222
16/8/2020 14:00,1,222
16/8/2020 17:00,8,222
16/8/2020 20:00,2,222
16/8/2020 23:00,6,222
17/8/2020 2:00,4,222
17/8/2020 5:00,2,222
17/8/2020 8:00,1,222
17/8/2020 11:00,1,222
17/8/2020 14:00,8,222
17/8/2020 17:00,2,222
17/8/2020 20:00,6,222
17/8/2020 23:00,4,222
18/8/2020 2:00,2,222
18/8/2020 5:00,1,222
18/8/2020 8:00,1,222
18/8/2020 11:00,8,222
18/8/2020 14:00,2,222
18/8/2020 17:00,6,222
18/8/2020 20:00,8,222
18/8/2020 23:00,6,222
19/8/2020 2:00,2,222
19/8/2020 5:00,6,222
19/8/2020 8:00,6,222
19/8/2020 11:00,12,222
19/8/2020 14:00,1,222
19/8/2020 17:00,6,222
19/8/2020 20:00,2,222
19/8/2020 23:00,1,222
20/8/2020 2:00,2,222
20/8/2020 5:00,7,222
20/8/2020 8:00,8,222
20/8/2020 11:00,6,222
20/8/2020 14:00,2,222
20/8/2020 17:00,6,222
20/8/2020 20:00,6,222
20/8/2020 23:00,12,222
21/8/2020 2:00,1,222
21/8/2020 5:00,6,222
21/8/2020 8:00,2,222
21/8/2020 11:00,1,222
21/8/2020 14:00,2,222
21/8/2020 17:00,7,222
21/8/2020 20:00,8,222
21/8/2020 23:00,6,222
22/8/2020 2:00,2,222
22/8/2020 5:00,6,222
22/8/2020 8:00,6,222
22/8/2020 11:00,3,222
22/8/2020 14:00,90,222
22/8/2020 17:00,90,222
22/8/2020 20:00,90,222
22/8/2020 23:00,1,222
23/8/2020 2:00,2,222
23/8/2020 5:00,2,222
23/8/2020 8:00,8,222
23/8/2020 11:00,5,222
23/8/2020 14:00,39,222
23/8/2020 17:00,8,222
23/8/2020 20:00,0,222
23/8/2020 23:00,1,222
24/8/2020 2:00,5,222
24/8/2020 5:00,6,222
24/8/2020 8:00,5,222
24/8/2020 11:00,5,222
24/8/2020 14:00,5,222
24/8/2020 17:00,2,222
24/8/2020 20:00,6,222
24/8/2020 23:00,10,222
25/8/2020 2:00,7,222
25/8/2020 5:00,4,222
25/8/2020 8:00,40,222
25/8/2020 11:00,1,222
25/8/2020 14:00,2,222
25/8/2020 17:00,2,222
25/8/2020 20:00,8,222
25/8/2020 23:00,5,222
26/8/2020 2:00,39,222
26/8/2020 5:00,8,222
26/8/2020 8:00,0,222
26/8/2020 11:00,1,222
26/8/2020 14:00,5,222
26/8/2020 17:00,6,222
26/8/2020 20:00,5,222
26/8/2020 23:00,5,222
27/8/2020 2:00,5,222
27/8/2020 5:00,2,222
27/8/2020 8:00,6,222
27/8/2020 11:00,10,222
27/8/2020 14:00,7,222
27/8/2020 17:00,4,222
27/8/2020 20:00,40,222
27/8/2020 23:00,1,222
28/8/2020 2:00,2,222
28/8/2020 5:00,2,222
28/8/2020 8:00,8,222
28/8/2020 11:00,5,222
28/8/2020 14:00,39,222
28/8/2020 17:00,8,222
28/8/2020 20:00,0,222
28/8/2020 23:00,1,222
29/8/2020 2:00,5,222
29/8/2020 5:00,6,222
29/8/2020 8:00,70,222
29/8/2020 11:00,70,222
29/8/2020 14:00,4,222
29/8/2020 17:00,3,222
29/8/2020 20:00,1,222
29/8/2020 23:00,1,222
30/8/2020 2:00,0,222
30/8/2020 5:00,5,222
30/8/2020 8:00,29,222
30/8/2020 11:00,6,222
30/8/2020 14:00,8,222
30/8/2020 17:00,3,222
30/8/2020 20:00,4,222
30/8/2020 23:00,3,222
31/8/2020 2:00,5,222
31/8/2020 5:00,5,222
31/8/2020 8:00,3,222
31/8/2020 11:00,0,222
31/8/2020 14:00,2,222
31/8/2020 17:00,4,222
31/8/2020 20:00,2,222
31/8/2020 23:00,8,222
8/1/2020 2:00,5,426
8/1/2020 5:00,6,426
8/1/2020 8:00,1,426
8/1/2020 11:00,5,426
8/1/2020 14:00,4,426
8/1/2020 17:00,3,426
8/1/2020 20:00,1,426
8/1/2020 23:00,1,426
8/2/2020 2:00,0,426
8/2/2020 5:00,5,426
8/2/2020 8:00,29,426
8/2/2020 11:00,6,426
8/2/2020 14:00,8,426
8/2/2020 17:00,3,426
8/2/2020 20:00,4,426
8/2/2020 23:00,5,426
8/3/2020 2:00,5,426
8/3/2020 5:00,3,426
8/3/2020 8:00,0,426
8/3/2020 11:00,2,426
8/3/2020 14:00,4,426
8/3/2020 17:00,2,426
8/3/2020 20:00,8,426
8/3/2020 23:00,5,426
8/4/2020 2:00,6,426
8/4/2020 5:00,1,426
8/4/2020 8:00,5,426
8/4/2020 11:00,4,426
8/4/2020 14:00,3,426
8/4/2020 17:00,1,426
8/4/2020 20:00,1,426
8/4/2020 23:00,0,426
8/5/2020 2:00,5,426
8/5/2020 5:00,29,426
8/5/2020 8:00,6,426
8/5/2020 11:00,8,426
8/5/2020 14:00,3,426
8/5/2020 17:00,4,426
8/5/2020 20:00,3,426
8/5/2020 23:00,1,426
8/6/2020 2:00,5,426
8/6/2020 5:00,5,426
8/6/2020 8:00,1,426
8/6/2020 11:00,2,426
8/6/2020 14:00,2,426
8/6/2020 17:00,2,426
8/6/2020 20:00,1,426
8/6/2020 23:00,5,426
8/7/2020 2:00,6,426
8/7/2020 5:00,19,426
8/7/2020 8:00,2,426
8/7/2020 11:00,8,426
8/7/2020 14:00,3,426
8/7/2020 17:00,1,426
8/7/2020 20:00,3,426
8/7/2020 23:00,1,426
8/8/2020 2:00,5,426
8/8/2020 5:00,5,426
8/8/2020 8:00,1,426
8/8/2020 11:00,2,426
8/8/2020 14:00,2,426
8/8/2020 17:00,2,426
8/8/2020 20:00,1,426
8/8/2020 23:00,5,426
8/9/2020 2:00,6,426
8/9/2020 5:00,19,426
8/9/2020 8:00,2,426
8/9/2020 11:00,8,426
8/9/2020 14:00,3,426
8/9/2020 17:00,1,426
8/9/2020 20:00,3,426
8/9/2020 23:00,1,426
8/10/2020 2:00,5,426
8/10/2020 5:00,5,426
8/10/2020 8:00,1,426
8/10/2020 11:00,2,426
8/10/2020 14:00,2,426
8/10/2020 17:00,5,426
8/10/2020 20:00,1,426
8/10/2020 23:00,5,426
8/11/2020 2:00,8,426
8/11/2020 5:00,6,426
8/11/2020 8:00,3,426
8/11/2020 11:00,5,426
8/11/2020 14:00,5,426
8/11/2020 17:00,1,426
8/11/2020 20:00,8,426
8/11/2020 23:00,5,426
8/12/2020 2:00,3,426
8/12/2020 5:00,8,426
8/12/2020 8:00,0,426
8/12/2020 11:00,0,426
8/12/2020 14:00,5,426
8/12/2020 17:00,1,426
8/12/2020 20:00,5,426
8/12/2020 23:00,8,426
13/8/2020 2:00,6,426
13/8/2020 5:00,3,426
13/8/2020 8:00,5,426
13/8/2020 11:00,5,426
13/8/2020 14:00,1,426
13/8/2020 17:00,8,426
13/8/2020 20:00,5,426
13/8/2020 23:00,3,426
14/8/2020 2:00,8,426
14/8/2020 5:00,0,426
14/8/2020 8:00,0,426
14/8/2020 11:00,5,426
14/8/2020 14:00,1,426
14/8/2020 17:00,5,426
14/8/2020 20:00,8,426
14/8/2020 23:00,6,426
15/8/2020 2:00,3,426
15/8/2020 5:00,5,426
15/8/2020 8:00,13,426
15/8/2020 11:00,21,426
15/8/2020 14:00,10,426
15/8/2020 17:00,0,426
15/8/2020 20:00,12,426
15/8/2020 23:00,75,426
16/8/2020 2:00,34,426
16/8/2020 5:00,8,426
16/8/2020 8:00,3,426
16/8/2020 11:00,9,426
16/8/2020 14:00,6,426
16/8/2020 17:00,1,426
16/8/2020 20:00,15,426
16/8/2020 23:00,3,426
17/8/2020 2:00,7,426
17/8/2020 5:00,1,426
17/8/2020 8:00,25,426
17/8/2020 11:00,8,426
17/8/2020 14:00,5,426
17/8/2020 17:00,4,426
17/8/2020 20:00,6,426
17/8/2020 23:00,19,426
18/8/2020 2:00,2,426
18/8/2020 5:00,15,426
18/8/2020 8:00,2,426
18/8/2020 11:00,4,426
18/8/2020 14:00,6,426
18/8/2020 17:00,4,426
18/8/2020 20:00,1,426
18/8/2020 23:00,9,426
19/8/2020 2:00,7,426
19/8/2020 5:00,1,426
19/8/2020 8:00,5,426
19/8/2020 11:00,0,426
19/8/2020 14:00,5,426
19/8/2020 17:00,6,426
19/8/2020 20:00,0,426
19/8/2020 23:00,8,426
20/8/2020 2:00,2,426
20/8/2020 5:00,1,426
20/8/2020 8:00,4,426
20/8/2020 11:00,0,426
20/8/2020 14:00,5,426
20/8/2020 17:00,1,426
20/8/2020 20:00,7,426
20/8/2020 23:00,1,426
21/8/2020 2:00,1,426
21/8/2020 5:00,28,426
21/8/2020 8:00,23,426
21/8/2020 11:00,1,426
21/8/2020 14:00,9,426
21/8/2020 17:00,7,426
21/8/2020 20:00,1,426
21/8/2020 23:00,5,426
22/8/2020 2:00,0,426
22/8/2020 5:00,5,426
22/8/2020 8:00,6,426
22/8/2020 11:00,0,426
22/8/2020 14:00,8,426
22/8/2020 17:00,2,426
22/8/2020 20:00,1,426
22/8/2020 23:00,4,426
23/8/2020 2:00,0,426
23/8/2020 5:00,5,426
23/8/2020 8:00,1,426
23/8/2020 11:00,7,426
23/8/2020 14:00,1,426
23/8/2020 17:00,1,426
23/8/2020 20:00,28,426
23/8/2020 23:00,23,426
24/8/2020 2:00,1,426
24/8/2020 5:00,9,426
24/8/2020 8:00,7,426
24/8/2020 11:00,1,426
24/8/2020 14:00,5,426
24/8/2020 17:00,0,426
24/8/2020 20:00,5,426
24/8/2020 23:00,6,426
25/8/2020 2:00,0,426
25/8/2020 5:00,8,426
25/8/2020 8:00,2,426
25/8/2020 11:00,1,426
25/8/2020 14:00,5,426
25/8/2020 17:00,0,426
25/8/2020 20:00,1,426
25/8/2020 23:00,2,426
26/8/2020 2:00,2,426
26/8/2020 5:00,2,426
26/8/2020 8:00,10,426
26/8/2020 11:00,5,426
26/8/2020 14:00,3,426
26/8/2020 17:00,7,426
26/8/2020 20:00,9,426
26/8/2020 23:00,2,426
27/8/2020 2:00,2,426
27/8/2020 5:00,1,426
27/8/2020 8:00,5,426
27/8/2020 11:00,0,426
27/8/2020 14:00,1,426
27/8/2020 17:00,2,426
27/8/2020 20:00,2,426
27/8/2020 23:00,2,426
28/8/2020 2:00,10,426
28/8/2020 5:00,5,426
28/8/2020 8:00,3,426
28/8/2020 11:00,7,426
28/8/2020 14:00,9,426
28/8/2020 17:00,2,426
28/8/2020 20:00,2,426
28/8/2020 23:00,1,426
29/8/2020 2:00,5,426
29/8/2020 5:00,0,426
29/8/2020 8:00,1,426
29/8/2020 11:00,2,426
29/8/2020 14:00,2,426
29/8/2020 17:00,2,426
29/8/2020 20:00,10,426
29/8/2020 23:00,2,426
30/8/2020 2:00,4,426
30/8/2020 5:00,0,426
30/8/2020 8:00,2,426
30/8/2020 11:00,2,426
30/8/2020 14:00,15,426
30/8/2020 17:00,1,426
30/8/2020 20:00,7,426
30/8/2020 23:00,1,426
31/8/2020 2:00,3,426
31/8/2020 5:00,3,426
31/8/2020 8:00,7,426
31/8/2020 11:00,5,426
31/8/2020 14:00,14,426
31/8/2020 17:00,2,426
31/8/2020 20:00,9,426
31/8/2020 23:00,2,426
8/1/2020 2:00,1,653
8/1/2020 5:00,1,653
8/1/2020 8:00,9,653
8/1/2020 11:00,2,653
8/1/2020 14:00,4,653
8/1/2020 17:00,0,653
8/1/2020 20:00,2,653
8/1/2020 23:00,2,653
8/2/2020 2:00,15,653
8/2/2020 5:00,1,653
8/2/2020 8:00,7,653
8/2/2020 11:00,1,653
8/2/2020 14:00,3,653
8/2/2020 17:00,3,653
8/2/2020 20:00,7,653
8/2/2020 23:00,5,653
8/3/2020 2:00,14,653
8/3/2020 5:00,2,653
8/3/2020 8:00,9,653
8/3/2020 11:00,2,653
8/3/2020 14:00,1,653
8/3/2020 17:00,1,653
8/3/2020 20:00,9,653
8/3/2020 23:00,2,653
8/4/2020 2:00,4,653
8/4/2020 5:00,0,653
8/4/2020 8:00,2,653
8/4/2020 11:00,2,653
8/4/2020 14:00,15,653
8/4/2020 17:00,1,653
8/4/2020 20:00,7,653
8/4/2020 23:00,1,653
8/5/2020 2:00,7,653
8/5/2020 5:00,12,653
8/5/2020 8:00,4,653
8/5/2020 11:00,2,653
8/5/2020 14:00,5,653
8/5/2020 17:00,5,653
8/5/2020 20:00,1,653
8/5/2020 23:00,70,653
8/6/2020 2:00,2,653
8/6/2020 5:00,5,653
8/6/2020 8:00,6,653
8/6/2020 11:00,0,653
8/6/2020 14:00,5,653
8/6/2020 17:00,0,653
8/6/2020 20:00,3,653
8/6/2020 23:00,3,653
8/7/2020 2:00,1,653
8/7/2020 5:00,2,653
8/7/2020 8:00,5,653
8/7/2020 11:00,5,653
8/7/2020 14:00,1,653
8/7/2020 17:00,4,653
8/7/2020 20:00,1,653
8/7/2020 23:00,9,653
8/8/2020 2:00,7,653
8/8/2020 5:00,12,653
8/8/2020 8:00,4,653
8/8/2020 11:00,2,653
8/8/2020 14:00,5,653
8/8/2020 17:00,5,653
8/8/2020 20:00,1,653
8/8/2020 23:00,70,653
8/9/2020 2:00,2,653
8/9/2020 5:00,5,653
8/9/2020 8:00,6,653
8/9/2020 11:00,0,653
8/9/2020 14:00,5,653
8/9/2020 17:00,0,653
8/9/2020 20:00,3,653
8/9/2020 23:00,3,653
8/10/2020 2:00,1,653
8/10/2020 5:00,2,653
8/10/2020 8:00,5,653
8/10/2020 11:00,5,653
8/10/2020 14:00,1,653
8/10/2020 17:00,4,653
8/10/2020 20:00,1,653
8/10/2020 23:00,9,653
8/11/2020 2:00,7,653
8/11/2020 5:00,12,653
8/11/2020 8:00,4,653
8/11/2020 11:00,2,653
8/11/2020 14:00,5,653
8/11/2020 17:00,5,653
8/11/2020 20:00,1,653
8/11/2020 23:00,70,653
8/12/2020 2:00,2,653
8/12/2020 5:00,0,653
8/12/2020 8:00,1,653
8/12/2020 11:00,0,653
8/12/2020 14:00,0,653
8/12/2020 17:00,1,653
8/12/2020 20:00,0,653
8/12/2020 23:00,0,653
13/8/2020 2:00,1,653
13/8/2020 5:00,0,653
13/8/2020 8:00,70,653
13/8/2020 11:00,10,653
13/8/2020 14:00,70,653
13/8/2020 17:00,10,653
13/8/2020 20:00,70,653
13/8/2020 23:00,10,653
14/8/2020 2:00,0,653
14/8/2020 5:00,0,653
14/8/2020 8:00,0,653
14/8/2020 11:00,0,653
14/8/2020 14:00,0,653
14/8/2020 17:00,0,653
14/8/2020 20:00,0,653
14/8/2020 23:00,17,653
15/8/2020 2:00,4,653
15/8/2020 5:00,0,653
15/8/2020 8:00,0,653
15/8/2020 11:00,0,653
15/8/2020 14:00,0,653
15/8/2020 17:00,0,653
15/8/2020 20:00,0,653
15/8/2020 23:00,0,653
16/8/2020 2:00,0,653
16/8/2020 5:00,17,653
16/8/2020 8:00,4,653
16/8/2020 11:00,0,653
16/8/2020 14:00,0,653
16/8/2020 17:00,0,653
16/8/2020 20:00,0,653
16/8/2020 23:00,0,653
17/8/2020 2:00,0,653
17/8/2020 5:00,2,653
17/8/2020 8:00,3,653
17/8/2020 11:00,0,653
17/8/2020 14:00,5,653
17/8/2020 17:00,0,653
17/8/2020 20:00,4,653
17/8/2020 23:00,0,653
18/8/2020 2:00,0,653
18/8/2020 5:00,0,653
18/8/2020 8:00,0,653
18/8/2020 11:00,2,653
18/8/2020 14:00,3,653
18/8/2020 17:00,0,653
18/8/2020 20:00,5,653
18/8/2020 23:00,0,653
19/8/2020 2:00,4,653
19/8/2020 5:00,0,653
19/8/2020 8:00,0,653
19/8/2020 11:00,0,653
19/8/2020 14:00,0,653
19/8/2020 17:00,2,653
19/8/2020 20:00,2,653
19/8/2020 23:00,0,653
20/8/2020 2:00,0,653
20/8/2020 5:00,0,653
20/8/2020 8:00,1,653
20/8/2020 11:00,2,653
20/8/2020 14:00,0,653
20/8/2020 17:00,0,653
20/8/2020 20:00,0,653
20/8/2020 23:00,1,653
21/8/2020 2:00,2,653
21/8/2020 5:00,4,653
21/8/2020 8:00,60,653
21/8/2020 11:00,40,653
21/8/2020 14:00,4,653
21/8/2020 17:00,60,653
